platform,post_id,created_at,author_id,post_text,source_url,matched_query,initial_signal_type,signal_type,confidence,matched_terms,opportunity_score,priority,is_tracker,why_now,sales_angle,safe_outreach_suggestion,like_count,reply_count,retweet_count,quote_count,engagement,cluster
x,2054633321422799292,2026-05-13 18:42:11+00:00,253414295,"Note: those without a subscription can check the archive versions. If regular browser doesn't work there is an onion site accessible via Tor Browser (which all travelers should download before travel). 
TL;DR follows. https://t.co/eP2e1srhtP",https://x.com/i/web/status/2054633321422799292,"""onion site""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['onion site'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,1,1,0,2,2
x,2054255591866995143,2026-05-12 17:41:13+00:00,818542730074853377,@teamcapybara_ do you have the deadpresidents onion site URL?,https://x.com/i/web/status/2054255591866995143,"""onion site""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['onion site'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,1,0,0,0,1,2
x,2053872538946826287,2026-05-11 16:19:07+00:00,2024747133656846337,"The ShinyHunters domain, shinyhunte[.]rs is currently suspended. However, the onion site is still online. https://t.co/qU4rTbBCHT",https://x.com/i/web/status/2053872538946826287,"""onion site""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['onion site'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,1,0,0,0,1,2
x,2053092338398888299,2026-05-09 12:38:52+00:00,741970581550161924,"@OnLuisitoh @spannercodes @VVenture5 @TheMG95 @anarchoboognish Proton gives you an Onion Site that makes it impossible for them to log your IP even if it's legally compelled. No email contents were leaked nor could be leaked. 

If you're doing things that could get you in legal trouble and your IP leaks when you have tools, that is on you.",https://x.com/i/web/status/2053092338398888299,"""onion site""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['onion site'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,1,0,0,1,2
x,2052688711549100396,2026-05-08 09:55:00+00:00,1642308676080873472,"@mewsreporter @TheCarneyFiles Brave is a very secure browser, yes.
It also give you the option to switch to a .onion site, if the site you're on supports it.",https://x.com/i/web/status/2052688711549100396,"""onion site""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['onion site'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,1,0,0,1,2
x,2055179842069373047,2026-05-15 06:53:52+00:00,1108781142621257728,@Nigel_Farage “At your property” - explain - outside at the gate / on the road - one would say “on” or “in” if it was a real “security” breach! More bullshit!,https://x.com/i/web/status/2055179842069373047,"""security breach""",BREACH_DISCLOSURE,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,0,0,0,0,0,4
x,2055173287173582995,2026-05-15 06:27:49+00:00,1320323102,"@stpi_kolkata @RismicT62811 @msmedikolkata 🚨 Ransomware doesn’t knock. It encrypts everything in minutes. Double-extortion attacks rising in Indian enterprises
We deliver complete Resilience. Offline backups, Next-Gen Protection &amp; Rapid Recovery.
DM for FREE consultation!
#CyberSecurity #RansomwareProtection #LeaveITtoUs https://t.co/5nXuXgzmG7",https://x.com/i/web/status/2055173287173582995,"""double extortion""",RANSOMWARE_OPERATOR,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,0,0,0,0,0,0
x,2055159457017966791,2026-05-15 05:32:52+00:00,814798981347868674,"#RedLine #stealer #ioc
108.62.161.173:55615, id:'cheat'
209.50.250.47:12812, id:'cheat'",https://x.com/i/web/status/2055159457017966791,"""RedLine stealer""",MALWARE_CAMPAIGN,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,1,0,0,0,1,2
x,2055156871955435907,2026-05-15 05:22:35+00:00,1619900774112452608,2-0 day +2 units….#KEEP GOING!!! https://t.co/qW5eNFpeZY,https://x.com/i/web/status/2055156871955435907,"""0-day""",EXPLOIT_OR_VULN,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,1,0,0,0,1,2
x,2055144936736231650,2026-05-15 04:35:10+00:00,267990789,Another 1-0 day in #NHL #CashIt Sent to Clients Yesterday! You Know we got the #Receipts👇 #X #GamblingX #CryptoX #SportsBetting #SportsGambling #TimeStamped #Proof #Documented 100% #Transparent Join:👉https://t.co/T3gNCZ54Sd https://t.co/zHhkFk5Rjb,https://x.com/i/web/status/2055144936736231650,"""0-day""",EXPLOIT_OR_VULN,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,2,0,1,0,3,2
x,2055043655308657043,2026-05-14 21:52:42+00:00,1717123513507557376,"📰 ISIS claims responsibility for recent Bajaur and KP attacks

Al-Naba Issue 547 (Thursday, 26 Dhu al-Qi'dah 1447 AH) has formally claimed both recent attacks in Khyber Pakhtunkhwa.

🔻According to ISKP's Khorasan Province section:

1️⃣ Assassination of a Pakistani https://t.co/PkfTkFCO7b https://t.co/OS0rUu8dxQ",https://x.com/i/web/status/2055043655308657043,"""claims responsibility for""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,0,0,0,0,0,4
x,2055003213414436906,2026-05-14 19:12:00+00:00,1490648360516263936,"According to state authorities, so far 8 security forces were killed and they claim 9 attackers killed. TTP claims responsibility for the attack and frames this as retaliation against a drone strike in Pech dist, Kunar province of  Afghanistan, on a TTP commander house yesterday. https://t.co/E2FCp9zBVY",https://x.com/i/web/status/2055003213414436906,"""claims responsibility for""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,11,0,1,1,13,4
x,2055001060176257426,2026-05-14 19:03:27+00:00,1245535446983196678,"𝗧𝗧𝗣 𝗖𝗹𝗮𝗶𝗺𝘀 𝗥𝗲𝘀𝗽𝗼𝗻𝘀𝗶𝗯𝗶𝗹𝗶𝘁𝘆 𝗳𝗼𝗿 𝗮 𝗖𝗼𝗺𝗽𝗹𝗲𝘅 𝗔𝘁𝘁𝗮𝗰𝗸 𝗼𝗻 𝗠𝗶𝗹𝗶𝘁𝗮𝗿𝘆 𝗖𝗮𝗺𝗽 𝗶𝗻 𝗕𝗮𝗷𝗮𝘂𝗿
A complex militant attack involving suicide attackers targeted a military camp of Pakistani security forces in Bajaur district, Khyber https://t.co/8OvVqcclPS",https://x.com/i/web/status/2055001060176257426,"""claims responsibility for""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,13,0,5,1,19,4
x,2054997962657513481,2026-05-14 18:51:08+00:00,1271853556467990528,"TTP Claims Responsibility for Bajaur Attack in Audio Message 

The internationally designated terrorist group, Tehreek-e-Taliban Pakistan, claimed responsibility in an audio message, stating the attack was in reaction to operations in Kunar, Afghanistan. https://t.co/pZWLYPePUh",https://x.com/i/web/status/2054997962657513481,"""claims responsibility for""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,0,0,0,0,0,4
x,2054985557889990937,2026-05-14 18:01:51+00:00,1849562614864474112,"🔥 Daily Ransomware Digest - Total 24 Victims

Top Groups:
Qilin - 11 victims
CMD - 3 victims
DragonForce - 3 victims
3AM - 2 victims
Abyss - 1 victim
INC Ransom - 1 victim
Kill Security - 1 victim
Morpheus - 1 victim
Stormous - 1 victim

Top Attacked Countries:
🇺🇸 United States https://t.co/Mrqb81351i",https://x.com/i/web/status/2054985557889990937,"(""LockBit"" OR ""Qilin"" OR ""Akira"" OR ""BlackCat"" OR ""ALPHV"") ""victim""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,2,0,0,0,2,0
x,2054980376322347111,2026-05-14 17:41:16+00:00,1251924039095840769,"Threat actors don't send warning shots.

Analyst1 has published a full threat actor profile on The Gentlemen - a double-extortion ransomware operation active since July 2025, assessed with medium-high confidence to be Russian-speaking in origin and linked to the Qilin and DevMan https://t.co/UnQwtccCHq",https://x.com/i/web/status/2054980376322347111,"""double extortion""",RANSOMWARE_OPERATOR,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,7,0,1,0,8,0
x,2054963905571508357,2026-05-14 16:35:49+00:00,1797390766051848192,"🏴‍☠️ Qilin has just published a new victim : Schulte-Lindhorst GmbH &amp; Co.

-----------------

https://t.co/qQMy2f4OcJ

#ransomware",https://x.com/i/web/status/2054963905571508357,"(""LockBit"" OR ""Qilin"" OR ""Akira"" OR ""BlackCat"" OR ""ALPHV"") ""victim""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,0,0,0,0,0,0
x,2054930000533393810,2026-05-14 14:21:05+00:00,1344257736582836224,"BRG Claims Responsibility for Power Tower Sabotage in Sibi

Read more: https://t.co/7tj5rAgSFH
#Sibbi #Balochistan #Zrumbesh",https://x.com/i/web/status/2054930000533393810,"""claims responsibility for""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,5,0,2,0,7,4
x,2054909434611085373,2026-05-14 12:59:22+00:00,1542920618689044480,UPDATE: Al-Shabaab claims responsibility for the killing of senior Somali military officers during the clashes near Baidoa. Amid authorities have not independently confirmed the group’s claim. https://t.co/HKFfv4tr65,https://x.com/i/web/status/2054909434611085373,"""claims responsibility for""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,2,0,0,0,2,4
x,2054827332561494114,2026-05-14 07:33:07+00:00,890874600,"@Bigdbanj @thecableng @PeterObi You're a buffoon not to know deaths induced by a group of persons who claims responsibility for it is terror inflicted on your people. Thank God Obi was clear on the deaths happening under this regime...
It's actually war against your people when they claim responsibility...",https://x.com/i/web/status/2054827332561494114,"""claims responsibility for""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,1,0,0,0,1,4
x,2054804706199806232,2026-05-14 06:03:13+00:00,1959625541381713922,"Foxconn confirms ransomware breach: Nitrogen gang claims 11M+ files stolen, including confidential data from Apple, Google, Nvidia, and Dell. North American factories disrupted. Double-extortion: encrypt files and threaten to leak stolen data. Source: https://t.co/kJXjpS7yJm",https://x.com/i/web/status/2054804706199806232,"""double extortion""",RANSOMWARE_OPERATOR,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,0,0,0,0,0,3
x,2054791422608314659,2026-05-14 05:10:25+00:00,1106409909367635969,"#BLA claims responsibility for this.
As per group statement,this operation launched after input received from its intel agency #ZIRAB in which 8 SF personnel were killed.
However as per DG ISPR 7 militants killed in this operation and acknowledged 5 fatalities. https://t.co/RULdA7k2T5",https://x.com/i/web/status/2054791422608314659,"""claims responsibility for""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,1,0,0,0,1,4
x,2054716258780897295,2026-05-14 00:11:45+00:00,2048430175843672064,@Polymarket Trump claims responsibility for the issue by hand of PREZ.XI,https://x.com/i/web/status/2054716258780897295,"""claims responsibility for""",RANSOMWARE_VICTIM,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,0,0,0,0,0,4
x,2054699745957060836,2026-05-13 23:06:08+00:00,2014084944512032768,"🔎 UPDATE: Cyberattacks involving encryption and data theft can:

• disrupt operational environments  
• expose sensitive business information  
• increase pressure through double-extortion tactics  

👉 Attackers increasingly steal data before encrypting systems.",https://x.com/i/web/status/2054699745957060836,"""double extortion""",RANSOMWARE_OPERATOR,NONE,0,[],0,Ignore,False,No clear threat-intel signal detected.,No sales angle.,No outreach suggested.,0,0,0,0,0,5
